split,matched_group_id,family,instance_index,easy_instance_id,medium_instance_id,hard_instance_id,easy_map_file,medium_map_file,hard_map_file
train,terrain_smooth_obstacles_117,smooth_obstacles,117,terrain_smooth_obstacles_117_easy,terrain_smooth_obstacles_117_medium,terrain_smooth_obstacles_117_hard,maps/smooth_obstacles/terrain_smooth_obstacles_117_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_117_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_117_hard.json
train,terrain_smooth_obstacles_118,smooth_obstacles,118,terrain_smooth_obstacles_118_easy,terrain_smooth_obstacles_118_medium,terrain_smooth_obstacles_118_hard,maps/smooth_obstacles/terrain_smooth_obstacles_118_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_118_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_118_hard.json
train,terrain_smooth_obstacles_119,smooth_obstacles,119,terrain_smooth_obstacles_119_easy,terrain_smooth_obstacles_119_medium,terrain_smooth_obstacles_119_hard,maps/smooth_obstacles/terrain_smooth_obstacles_119_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_119_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_119_hard.json
train,terrain_smooth_obstacles_120,smooth_obstacles,120,terrain_smooth_obstacles_120_easy,terrain_smooth_obstacles_120_medium,terrain_smooth_obstacles_120_hard,maps/smooth_obstacles/terrain_smooth_obstacles_120_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_120_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_120_hard.json
train,terrain_smooth_obstacles_121,smooth_obstacles,121,terrain_smooth_obstacles_121_easy,terrain_smooth_obstacles_121_medium,terrain_smooth_obstacles_121_hard,maps/smooth_obstacles/terrain_smooth_obstacles_121_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_121_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_121_hard.json
train,terrain_smooth_obstacles_123,smooth_obstacles,123,terrain_smooth_obstacles_123_easy,terrain_smooth_obstacles_123_medium,terrain_smooth_obstacles_123_hard,maps/smooth_obstacles/terrain_smooth_obstacles_123_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_123_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_123_hard.json
train,terrain_smooth_obstacles_124,smooth_obstacles,124,terrain_smooth_obstacles_124_easy,terrain_smooth_obstacles_124_medium,terrain_smooth_obstacles_124_hard,maps/smooth_obstacles/terrain_smooth_obstacles_124_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_124_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_124_hard.json
train,terrain_smooth_obstacles_125,smooth_obstacles,125,terrain_smooth_obstacles_125_easy,terrain_smooth_obstacles_125_medium,terrain_smooth_obstacles_125_hard,maps/smooth_obstacles/terrain_smooth_obstacles_125_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_125_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_125_hard.json
train,terrain_smooth_obstacles_127,smooth_obstacles,127,terrain_smooth_obstacles_127_easy,terrain_smooth_obstacles_127_medium,terrain_smooth_obstacles_127_hard,maps/smooth_obstacles/terrain_smooth_obstacles_127_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_127_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_127_hard.json
train,terrain_smooth_obstacles_128,smooth_obstacles,128,terrain_smooth_obstacles_128_easy,terrain_smooth_obstacles_128_medium,terrain_smooth_obstacles_128_hard,maps/smooth_obstacles/terrain_smooth_obstacles_128_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_128_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_128_hard.json
train,terrain_smooth_obstacles_129,smooth_obstacles,129,terrain_smooth_obstacles_129_easy,terrain_smooth_obstacles_129_medium,terrain_smooth_obstacles_129_hard,maps/smooth_obstacles/terrain_smooth_obstacles_129_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_129_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_129_hard.json
train,terrain_smooth_obstacles_130,smooth_obstacles,130,terrain_smooth_obstacles_130_easy,terrain_smooth_obstacles_130_medium,terrain_smooth_obstacles_130_hard,maps/smooth_obstacles/terrain_smooth_obstacles_130_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_130_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_130_hard.json
train,terrain_smooth_obstacles_134,smooth_obstacles,134,terrain_smooth_obstacles_134_easy,terrain_smooth_obstacles_134_medium,terrain_smooth_obstacles_134_hard,maps/smooth_obstacles/terrain_smooth_obstacles_134_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_134_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_134_hard.json
train,terrain_smooth_obstacles_135,smooth_obstacles,135,terrain_smooth_obstacles_135_easy,terrain_smooth_obstacles_135_medium,terrain_smooth_obstacles_135_hard,maps/smooth_obstacles/terrain_smooth_obstacles_135_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_135_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_135_hard.json
train,terrain_smooth_obstacles_136,smooth_obstacles,136,terrain_smooth_obstacles_136_easy,terrain_smooth_obstacles_136_medium,terrain_smooth_obstacles_136_hard,maps/smooth_obstacles/terrain_smooth_obstacles_136_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_136_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_136_hard.json
train,terrain_smooth_obstacles_137,smooth_obstacles,137,terrain_smooth_obstacles_137_easy,terrain_smooth_obstacles_137_medium,terrain_smooth_obstacles_137_hard,maps/smooth_obstacles/terrain_smooth_obstacles_137_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_137_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_137_hard.json
train,terrain_smooth_obstacles_138,smooth_obstacles,138,terrain_smooth_obstacles_138_easy,terrain_smooth_obstacles_138_medium,terrain_smooth_obstacles_138_hard,maps/smooth_obstacles/terrain_smooth_obstacles_138_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_138_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_138_hard.json
train,terrain_smooth_obstacles_139,smooth_obstacles,139,terrain_smooth_obstacles_139_easy,terrain_smooth_obstacles_139_medium,terrain_smooth_obstacles_139_hard,maps/smooth_obstacles/terrain_smooth_obstacles_139_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_139_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_139_hard.json
train,terrain_smooth_obstacles_140,smooth_obstacles,140,terrain_smooth_obstacles_140_easy,terrain_smooth_obstacles_140_medium,terrain_smooth_obstacles_140_hard,maps/smooth_obstacles/terrain_smooth_obstacles_140_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_140_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_140_hard.json
train,terrain_smooth_obstacles_142,smooth_obstacles,142,terrain_smooth_obstacles_142_easy,terrain_smooth_obstacles_142_medium,terrain_smooth_obstacles_142_hard,maps/smooth_obstacles/terrain_smooth_obstacles_142_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_142_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_142_hard.json
train,terrain_smooth_obstacles_143,smooth_obstacles,143,terrain_smooth_obstacles_143_easy,terrain_smooth_obstacles_143_medium,terrain_smooth_obstacles_143_hard,maps/smooth_obstacles/terrain_smooth_obstacles_143_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_143_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_143_hard.json
train,terrain_smooth_obstacles_144,smooth_obstacles,144,terrain_smooth_obstacles_144_easy,terrain_smooth_obstacles_144_medium,terrain_smooth_obstacles_144_hard,maps/smooth_obstacles/terrain_smooth_obstacles_144_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_144_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_144_hard.json
train,terrain_smooth_obstacles_145,smooth_obstacles,145,terrain_smooth_obstacles_145_easy,terrain_smooth_obstacles_145_medium,terrain_smooth_obstacles_145_hard,maps/smooth_obstacles/terrain_smooth_obstacles_145_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_145_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_145_hard.json
train,terrain_smooth_obstacles_146,smooth_obstacles,146,terrain_smooth_obstacles_146_easy,terrain_smooth_obstacles_146_medium,terrain_smooth_obstacles_146_hard,maps/smooth_obstacles/terrain_smooth_obstacles_146_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_146_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_146_hard.json
train,terrain_smooth_obstacles_147,smooth_obstacles,147,terrain_smooth_obstacles_147_easy,terrain_smooth_obstacles_147_medium,terrain_smooth_obstacles_147_hard,maps/smooth_obstacles/terrain_smooth_obstacles_147_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_147_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_147_hard.json
train,terrain_smooth_obstacles_149,smooth_obstacles,149,terrain_smooth_obstacles_149_easy,terrain_smooth_obstacles_149_medium,terrain_smooth_obstacles_149_hard,maps/smooth_obstacles/terrain_smooth_obstacles_149_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_149_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_149_hard.json
train,terrain_smooth_obstacles_151,smooth_obstacles,151,terrain_smooth_obstacles_151_easy,terrain_smooth_obstacles_151_medium,terrain_smooth_obstacles_151_hard,maps/smooth_obstacles/terrain_smooth_obstacles_151_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_151_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_151_hard.json
train,terrain_smooth_obstacles_152,smooth_obstacles,152,terrain_smooth_obstacles_152_easy,terrain_smooth_obstacles_152_medium,terrain_smooth_obstacles_152_hard,maps/smooth_obstacles/terrain_smooth_obstacles_152_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_152_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_152_hard.json
train,terrain_smooth_obstacles_153,smooth_obstacles,153,terrain_smooth_obstacles_153_easy,terrain_smooth_obstacles_153_medium,terrain_smooth_obstacles_153_hard,maps/smooth_obstacles/terrain_smooth_obstacles_153_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_153_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_153_hard.json
train,terrain_smooth_obstacles_154,smooth_obstacles,154,terrain_smooth_obstacles_154_easy,terrain_smooth_obstacles_154_medium,terrain_smooth_obstacles_154_hard,maps/smooth_obstacles/terrain_smooth_obstacles_154_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_154_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_154_hard.json
train,terrain_smooth_obstacles_157,smooth_obstacles,157,terrain_smooth_obstacles_157_easy,terrain_smooth_obstacles_157_medium,terrain_smooth_obstacles_157_hard,maps/smooth_obstacles/terrain_smooth_obstacles_157_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_157_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_157_hard.json
train,terrain_smooth_obstacles_158,smooth_obstacles,158,terrain_smooth_obstacles_158_easy,terrain_smooth_obstacles_158_medium,terrain_smooth_obstacles_158_hard,maps/smooth_obstacles/terrain_smooth_obstacles_158_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_158_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_158_hard.json
train,terrain_smooth_obstacles_159,smooth_obstacles,159,terrain_smooth_obstacles_159_easy,terrain_smooth_obstacles_159_medium,terrain_smooth_obstacles_159_hard,maps/smooth_obstacles/terrain_smooth_obstacles_159_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_159_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_159_hard.json
train,terrain_smooth_obstacles_160,smooth_obstacles,160,terrain_smooth_obstacles_160_easy,terrain_smooth_obstacles_160_medium,terrain_smooth_obstacles_160_hard,maps/smooth_obstacles/terrain_smooth_obstacles_160_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_160_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_160_hard.json
train,terrain_smooth_obstacles_161,smooth_obstacles,161,terrain_smooth_obstacles_161_easy,terrain_smooth_obstacles_161_medium,terrain_smooth_obstacles_161_hard,maps/smooth_obstacles/terrain_smooth_obstacles_161_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_161_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_161_hard.json
train,terrain_smooth_obstacles_163,smooth_obstacles,163,terrain_smooth_obstacles_163_easy,terrain_smooth_obstacles_163_medium,terrain_smooth_obstacles_163_hard,maps/smooth_obstacles/terrain_smooth_obstacles_163_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_163_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_163_hard.json
train,terrain_smooth_obstacles_164,smooth_obstacles,164,terrain_smooth_obstacles_164_easy,terrain_smooth_obstacles_164_medium,terrain_smooth_obstacles_164_hard,maps/smooth_obstacles/terrain_smooth_obstacles_164_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_164_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_164_hard.json
train,terrain_smooth_obstacles_165,smooth_obstacles,165,terrain_smooth_obstacles_165_easy,terrain_smooth_obstacles_165_medium,terrain_smooth_obstacles_165_hard,maps/smooth_obstacles/terrain_smooth_obstacles_165_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_165_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_165_hard.json
train,terrain_smooth_obstacles_166,smooth_obstacles,166,terrain_smooth_obstacles_166_easy,terrain_smooth_obstacles_166_medium,terrain_smooth_obstacles_166_hard,maps/smooth_obstacles/terrain_smooth_obstacles_166_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_166_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_166_hard.json
train,terrain_smooth_obstacles_167,smooth_obstacles,167,terrain_smooth_obstacles_167_easy,terrain_smooth_obstacles_167_medium,terrain_smooth_obstacles_167_hard,maps/smooth_obstacles/terrain_smooth_obstacles_167_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_167_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_167_hard.json
train,terrain_smooth_obstacles_168,smooth_obstacles,168,terrain_smooth_obstacles_168_easy,terrain_smooth_obstacles_168_medium,terrain_smooth_obstacles_168_hard,maps/smooth_obstacles/terrain_smooth_obstacles_168_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_168_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_168_hard.json
train,terrain_smooth_obstacles_169,smooth_obstacles,169,terrain_smooth_obstacles_169_easy,terrain_smooth_obstacles_169_medium,terrain_smooth_obstacles_169_hard,maps/smooth_obstacles/terrain_smooth_obstacles_169_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_169_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_169_hard.json
train,terrain_smooth_obstacles_170,smooth_obstacles,170,terrain_smooth_obstacles_170_easy,terrain_smooth_obstacles_170_medium,terrain_smooth_obstacles_170_hard,maps/smooth_obstacles/terrain_smooth_obstacles_170_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_170_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_170_hard.json
train,terrain_smooth_obstacles_171,smooth_obstacles,171,terrain_smooth_obstacles_171_easy,terrain_smooth_obstacles_171_medium,terrain_smooth_obstacles_171_hard,maps/smooth_obstacles/terrain_smooth_obstacles_171_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_171_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_171_hard.json
train,terrain_smooth_obstacles_172,smooth_obstacles,172,terrain_smooth_obstacles_172_easy,terrain_smooth_obstacles_172_medium,terrain_smooth_obstacles_172_hard,maps/smooth_obstacles/terrain_smooth_obstacles_172_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_172_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_172_hard.json
train,terrain_smooth_obstacles_177,smooth_obstacles,177,terrain_smooth_obstacles_177_easy,terrain_smooth_obstacles_177_medium,terrain_smooth_obstacles_177_hard,maps/smooth_obstacles/terrain_smooth_obstacles_177_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_177_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_177_hard.json
train,terrain_smooth_obstacles_178,smooth_obstacles,178,terrain_smooth_obstacles_178_easy,terrain_smooth_obstacles_178_medium,terrain_smooth_obstacles_178_hard,maps/smooth_obstacles/terrain_smooth_obstacles_178_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_178_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_178_hard.json
train,terrain_smooth_obstacles_181,smooth_obstacles,181,terrain_smooth_obstacles_181_easy,terrain_smooth_obstacles_181_medium,terrain_smooth_obstacles_181_hard,maps/smooth_obstacles/terrain_smooth_obstacles_181_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_181_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_181_hard.json
train,terrain_smooth_obstacles_183,smooth_obstacles,183,terrain_smooth_obstacles_183_easy,terrain_smooth_obstacles_183_medium,terrain_smooth_obstacles_183_hard,maps/smooth_obstacles/terrain_smooth_obstacles_183_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_183_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_183_hard.json
train,terrain_smooth_obstacles_184,smooth_obstacles,184,terrain_smooth_obstacles_184_easy,terrain_smooth_obstacles_184_medium,terrain_smooth_obstacles_184_hard,maps/smooth_obstacles/terrain_smooth_obstacles_184_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_184_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_184_hard.json
train,terrain_smooth_obstacles_185,smooth_obstacles,185,terrain_smooth_obstacles_185_easy,terrain_smooth_obstacles_185_medium,terrain_smooth_obstacles_185_hard,maps/smooth_obstacles/terrain_smooth_obstacles_185_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_185_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_185_hard.json
train,terrain_smooth_obstacles_187,smooth_obstacles,187,terrain_smooth_obstacles_187_easy,terrain_smooth_obstacles_187_medium,terrain_smooth_obstacles_187_hard,maps/smooth_obstacles/terrain_smooth_obstacles_187_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_187_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_187_hard.json
train,terrain_smooth_obstacles_188,smooth_obstacles,188,terrain_smooth_obstacles_188_easy,terrain_smooth_obstacles_188_medium,terrain_smooth_obstacles_188_hard,maps/smooth_obstacles/terrain_smooth_obstacles_188_easy.json,maps/smooth_obstacles/terrain_smooth_obstacles_188_medium.json,maps/smooth_obstacles/terrain_smooth_obstacles_188_hard.json
