instance_id,matched_group_id,instance_index,family,difficulty,base_seed,realized_seed,relief_severity,detail_strength_m,size,cell_size,task_count,canonical_task_id,max_elevation,mean_point_slope_degrees,mean_footprint_slope_degrees,mean_roughness,blocked_by_slope_fraction,blocked_by_roughness_fraction,blocked_by_step_fraction,navigable_fraction,collision_boundary_density,connected_components,largest_component_fraction,largest_component_share,map_file,terrain_image_file,traversability_image_file
terrain_smooth_obstacles_018_hard,terrain_smooth_obstacles_018,18,smooth_obstacles,hard,177419,177419,2.747314,0.04055,128,0.25,10,terrain_smooth_obstacles_018_hard_sg10,19.7781,26.7902,26.78,0.0118,0.416077,0.0,0.175476,0.5224,0.031988,6,0.516602,0.988901,maps/smooth_obstacles/terrain_smooth_obstacles_018_hard.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_018_hard.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_018_hard_analysis.png
terrain_smooth_obstacles_019_easy,terrain_smooth_obstacles_019,19,smooth_obstacles,easy,187426,187426,0.552935,0.001327,128,0.25,10,terrain_smooth_obstacles_019_easy_sg10,4.5149,8.5253,8.5244,0.0024,0.104858,0.0,0.0,0.833618,0.025775,2,0.802734,0.962952,maps/smooth_obstacles/terrain_smooth_obstacles_019_easy.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_019_easy.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_019_easy_analysis.png
terrain_smooth_obstacles_019_medium,terrain_smooth_obstacles_019,19,smooth_obstacles,medium,187426,187426,1.473676,0.01318,128,0.25,10,terrain_smooth_obstacles_019_medium_sg10,12.0333,18.2153,18.2132,0.0063,0.291382,0.0,0.016968,0.647095,0.028666,3,0.643799,0.994907,maps/smooth_obstacles/terrain_smooth_obstacles_019_medium.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_019_medium.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_019_medium_analysis.png
terrain_smooth_obstacles_019_hard,terrain_smooth_obstacles_019,19,smooth_obstacles,hard,187426,187426,3.724688,0.045,128,0.25,10,terrain_smooth_obstacles_019_hard_sg10,30.4142,29.806,29.8016,0.016,0.41626,0.003906,0.271423,0.522156,0.028236,3,0.520935,0.997662,maps/smooth_obstacles/terrain_smooth_obstacles_019_hard.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_019_hard.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_019_hard_analysis.png
terrain_smooth_obstacles_020_easy,terrain_smooth_obstacles_020,20,smooth_obstacles,easy,197433,197433,0.649087,0.001558,128,0.25,10,terrain_smooth_obstacles_020_easy_sg10,4.3509,9.5813,9.5714,0.0027,0.10675,0.0,0.0,0.831726,0.028666,2,0.786133,0.945182,maps/smooth_obstacles/terrain_smooth_obstacles_020_easy.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_020_easy.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_020_easy_analysis.png
terrain_smooth_obstacles_020_medium,terrain_smooth_obstacles_020,20,smooth_obstacles,medium,197433,197433,1.273091,0.009503,128,0.25,10,terrain_smooth_obstacles_020_medium_sg10,8.5337,16.6418,16.6231,0.0053,0.289551,0.0,0.0,0.648926,0.030081,4,0.632385,0.974511,maps/smooth_obstacles/terrain_smooth_obstacles_020_medium.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_020_medium.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_020_medium_analysis.png
terrain_smooth_obstacles_020_hard,terrain_smooth_obstacles_020,20,smooth_obstacles,hard,197433,197433,2.890271,0.043932,128,0.25,10,terrain_smooth_obstacles_020_hard_sg10,19.374,27.5997,27.5605,0.0121,0.419128,0.000427,0.207031,0.520447,0.027005,4,0.516785,0.992964,maps/smooth_obstacles/terrain_smooth_obstacles_020_hard.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_020_hard.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_020_hard_analysis.png
terrain_smooth_obstacles_021_easy,terrain_smooth_obstacles_021,21,smooth_obstacles,easy,207440,207440,0.649087,0.001558,128,0.25,10,terrain_smooth_obstacles_021_easy_sg10,4.496,9.37,9.366,0.0026,0.086182,0.0,0.0,0.852295,0.026021,1,0.852295,1.0,maps/smooth_obstacles/terrain_smooth_obstacles_021_easy.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_021_easy.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_021_easy_analysis.png
terrain_smooth_obstacles_021_medium,terrain_smooth_obstacles_021,21,smooth_obstacles,medium,207440,207440,1.33672,0.010642,128,0.25,10,terrain_smooth_obstacles_021_medium_sg10,9.2603,16.9415,16.9333,0.0053,0.288879,0.0,0.0,0.649597,0.030696,3,0.63623,0.979423,maps/smooth_obstacles/terrain_smooth_obstacles_021_medium.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_021_medium.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_021_medium_analysis.png
terrain_smooth_obstacles_021_hard,terrain_smooth_obstacles_021,21,smooth_obstacles,hard,207440,207440,3.040667,0.045,128,0.25,10,terrain_smooth_obstacles_021_hard_sg10,21.0687,28.0675,28.0494,0.0121,0.421326,0.001099,0.223022,0.516357,0.029528,5,0.514343,0.996099,maps/smooth_obstacles/terrain_smooth_obstacles_021_hard.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_021_hard.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_021_hard_analysis.png
terrain_smooth_obstacles_022_easy,terrain_smooth_obstacles_022,22,smooth_obstacles,easy,217447,217447,0.615309,0.001477,128,0.25,10,terrain_smooth_obstacles_022_easy_sg10,4.4872,8.7326,8.7305,0.0028,0.103149,0.0,0.0,0.835327,0.024668,1,0.835327,1.0,maps/smooth_obstacles/terrain_smooth_obstacles_022_easy.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_022_easy.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_022_easy_analysis.png
terrain_smooth_obstacles_022_medium,terrain_smooth_obstacles_022,22,smooth_obstacles,medium,217447,217447,1.473676,0.01318,128,0.25,10,terrain_smooth_obstacles_022_medium_sg10,10.7469,17.213,17.2089,0.0067,0.285706,0.0,0.001953,0.652771,0.030758,4,0.643921,0.986442,maps/smooth_obstacles/terrain_smooth_obstacles_022_medium.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_022_medium.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_022_medium_analysis.png
terrain_smooth_obstacles_022_hard,terrain_smooth_obstacles_022,22,smooth_obstacles,hard,217447,217447,4.122403,0.045,128,0.25,10,terrain_smooth_obstacles_022_hard_sg10,30.063,29.7499,29.7406,0.0188,0.419861,0.003357,0.288086,0.51825,0.031435,3,0.517212,0.997998,maps/smooth_obstacles/terrain_smooth_obstacles_022_hard.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_022_hard.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_022_hard_analysis.png
terrain_smooth_obstacles_023_easy,terrain_smooth_obstacles_023,23,smooth_obstacles,easy,227454,227454,0.552935,0.001327,128,0.25,10,terrain_smooth_obstacles_023_easy_sg10,4.3098,8.4689,8.4674,0.0026,0.100464,0.0,0.0,0.838013,0.025344,2,0.810913,0.967662,maps/smooth_obstacles/terrain_smooth_obstacles_023_easy.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_023_easy.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_023_easy_analysis.png
terrain_smooth_obstacles_023_medium,terrain_smooth_obstacles_023,23,smooth_obstacles,medium,227454,227454,1.473676,0.01318,128,0.25,10,terrain_smooth_obstacles_023_medium_sg10,11.4803,18.1332,18.1299,0.0069,0.287842,0.0,0.02301,0.650635,0.031127,4,0.642273,0.987148,maps/smooth_obstacles/terrain_smooth_obstacles_023_medium.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_023_medium.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_023_medium_analysis.png
terrain_smooth_obstacles_023_hard,terrain_smooth_obstacles_023,23,smooth_obstacles,hard,227454,227454,3.724688,0.045,128,0.25,10,terrain_smooth_obstacles_023_hard_sg10,29.0098,29.8799,29.8729,0.0175,0.418213,0.004517,0.270081,0.519897,0.03045,5,0.5177,0.995774,maps/smooth_obstacles/terrain_smooth_obstacles_023_hard.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_023_hard.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_023_hard_analysis.png
terrain_smooth_obstacles_024_easy,terrain_smooth_obstacles_024,24,smooth_obstacles,easy,237461,237461,0.649087,0.001558,128,0.25,10,terrain_smooth_obstacles_024_easy_sg10,4.4871,9.2445,9.2432,0.0026,0.105286,0.0,0.0,0.833191,0.026575,1,0.833191,1.0,maps/smooth_obstacles/terrain_smooth_obstacles_024_easy.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_024_easy.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_024_easy_analysis.png
terrain_smooth_obstacles_024_medium,terrain_smooth_obstacles_024,24,smooth_obstacles,medium,237461,237461,1.403529,0.011866,128,0.25,10,terrain_smooth_obstacles_024_medium_sg10,9.7064,17.1324,17.1298,0.0057,0.2901,0.0,0.0,0.648376,0.030758,3,0.641479,0.989363,maps/smooth_obstacles/terrain_smooth_obstacles_024_medium.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_024_medium.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_024_medium_analysis.png
terrain_smooth_obstacles_024_hard,terrain_smooth_obstacles_024,24,smooth_obstacles,hard,237461,237461,3.365343,0.045,128,0.25,10,terrain_smooth_obstacles_024_hard_sg10,23.3001,28.452,28.4462,0.0138,0.415833,0.0,0.248962,0.522644,0.028543,4,0.520996,0.996847,maps/smooth_obstacles/terrain_smooth_obstacles_024_hard.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_024_hard.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_024_hard_analysis.png
terrain_smooth_obstacles_025_easy,terrain_smooth_obstacles_025,25,smooth_obstacles,easy,247468,247468,0.649087,0.001558,128,0.25,10,terrain_smooth_obstacles_025_easy_sg10,4.9958,10.0089,9.992,0.003,0.103821,0.0,0.0,0.834656,0.02393,1,0.834656,1.0,maps/smooth_obstacles/terrain_smooth_obstacles_025_easy.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_025_easy.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_025_easy_analysis.png
terrain_smooth_obstacles_025_medium,terrain_smooth_obstacles_025,25,smooth_obstacles,medium,247468,247468,1.212491,0.008445,128,0.25,10,terrain_smooth_obstacles_025_medium_sg10,9.3322,16.6684,16.6385,0.0056,0.285767,0.0,0.0,0.65271,0.031065,3,0.646545,0.990555,maps/smooth_obstacles/terrain_smooth_obstacles_025_medium.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_025_medium.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_025_medium_analysis.png
terrain_smooth_obstacles_025_hard,terrain_smooth_obstacles_025,25,smooth_obstacles,hard,247468,247468,2.747314,0.04055,128,0.25,10,terrain_smooth_obstacles_025_hard_sg10,21.1452,27.8135,27.7577,0.0128,0.422119,0.002075,0.185669,0.519714,0.02842,5,0.518311,0.997299,maps/smooth_obstacles/terrain_smooth_obstacles_025_hard.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_025_hard.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_025_hard_analysis.png
terrain_smooth_obstacles_026_easy,terrain_smooth_obstacles_026,26,smooth_obstacles,easy,257475,257475,0.615309,0.001477,128,0.25,10,terrain_smooth_obstacles_026_easy_sg10,4.8957,9.7149,9.7103,0.0026,0.097473,0.0,0.0,0.841003,0.026575,1,0.841003,1.0,maps/smooth_obstacles/terrain_smooth_obstacles_026_easy.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_026_easy.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_026_easy_analysis.png
terrain_smooth_obstacles_026_medium,terrain_smooth_obstacles_026,26,smooth_obstacles,medium,257475,257475,1.212491,0.008445,128,0.25,10,terrain_smooth_obstacles_026_medium_sg10,9.6512,16.9111,16.9026,0.0052,0.285034,0.0,0.0,0.653442,0.028974,4,0.641602,0.981879,maps/smooth_obstacles/terrain_smooth_obstacles_026_medium.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_026_medium.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_026_medium_analysis.png
terrain_smooth_obstacles_026_hard,terrain_smooth_obstacles_026,26,smooth_obstacles,hard,257475,257475,2.747314,0.04055,128,0.25,10,terrain_smooth_obstacles_026_hard_sg10,21.8832,28.1256,28.1072,0.0118,0.42157,0.0,0.204346,0.516907,0.028297,3,0.514771,0.995867,maps/smooth_obstacles/terrain_smooth_obstacles_026_hard.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_026_hard.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_026_hard_analysis.png
terrain_smooth_obstacles_027_easy,terrain_smooth_obstacles_027,27,smooth_obstacles,easy,267482,267482,0.552935,0.001327,128,0.25,10,terrain_smooth_obstacles_027_easy_sg10,4.7036,9.318,9.314,0.0026,0.102234,0.0,0.0,0.836243,0.024483,1,0.836243,1.0,maps/smooth_obstacles/terrain_smooth_obstacles_027_easy.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_027_easy.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_027_easy_analysis.png
terrain_smooth_obstacles_027_medium,terrain_smooth_obstacles_027,27,smooth_obstacles,medium,267482,267482,1.273091,0.009503,128,0.25,10,terrain_smooth_obstacles_027_medium_sg10,10.8291,18.148,18.1392,0.0059,0.289124,0.0,0.0,0.649353,0.030635,2,0.646362,0.995394,maps/smooth_obstacles/terrain_smooth_obstacles_027_medium.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_027_medium.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_027_medium_analysis.png
terrain_smooth_obstacles_027_hard,terrain_smooth_obstacles_027,27,smooth_obstacles,hard,267482,267482,2.482263,0.034418,128,0.25,10,terrain_smooth_obstacles_027_hard_sg10,21.1135,27.236,27.2188,0.0116,0.415161,0.0,0.188049,0.523315,0.033095,3,0.518677,0.991136,maps/smooth_obstacles/terrain_smooth_obstacles_027_hard.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_027_hard.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_027_hard_analysis.png
terrain_smooth_obstacles_028_easy,terrain_smooth_obstacles_028,28,smooth_obstacles,easy,277489,277489,0.684719,0.001643,128,0.25,10,terrain_smooth_obstacles_028_easy_sg10,4.8182,9.2125,9.2108,0.0027,0.103027,0.0,0.0,0.835449,0.025714,1,0.835449,1.0,maps/smooth_obstacles/terrain_smooth_obstacles_028_easy.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_028_easy.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_028_easy_analysis.png
terrain_smooth_obstacles_028_medium,terrain_smooth_obstacles_028,28,smooth_obstacles,medium,277489,277489,1.54733,0.014588,128,0.25,10,terrain_smooth_obstacles_028_medium_sg10,10.8883,17.5743,17.5707,0.0061,0.288574,0.0,0.0,0.649902,0.029589,4,0.644653,0.991923,maps/smooth_obstacles/terrain_smooth_obstacles_028_medium.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_028_medium.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_028_medium_analysis.png
terrain_smooth_obstacles_028_hard,terrain_smooth_obstacles_028,28,smooth_obstacles,hard,277489,277489,3.724688,0.045,128,0.25,10,terrain_smooth_obstacles_028_hard_sg10,26.2103,29.0536,29.0453,0.0147,0.415161,0.0,0.248291,0.523315,0.028912,4,0.522034,0.997551,maps/smooth_obstacles/terrain_smooth_obstacles_028_hard.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_028_hard.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_028_hard_analysis.png
terrain_smooth_obstacles_029_easy,terrain_smooth_obstacles_029,29,smooth_obstacles,easy,287496,287496,0.615309,0.001477,128,0.25,10,terrain_smooth_obstacles_029_easy_sg10,4.4402,9.7896,9.7855,0.0026,0.110474,0.0,0.0,0.828003,0.027621,2,0.770569,0.930635,maps/smooth_obstacles/terrain_smooth_obstacles_029_easy.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_029_easy.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_029_easy_analysis.png
terrain_smooth_obstacles_029_medium,terrain_smooth_obstacles_029,29,smooth_obstacles,medium,287496,287496,1.154776,0.007463,128,0.25,10,terrain_smooth_obstacles_029_medium_sg10,8.3332,16.419,16.4115,0.005,0.285034,0.0,0.0,0.653442,0.029897,3,0.630737,0.965253,maps/smooth_obstacles/terrain_smooth_obstacles_029_medium.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_029_medium.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_029_medium_analysis.png
terrain_smooth_obstacles_029_hard,terrain_smooth_obstacles_029,29,smooth_obstacles,hard,287496,287496,2.611428,0.037383,128,0.25,10,terrain_smooth_obstacles_029_hard_sg10,18.8448,27.3752,27.3588,0.0113,0.418396,0.0,0.187622,0.520081,0.028728,3,0.51593,0.99202,maps/smooth_obstacles/terrain_smooth_obstacles_029_hard.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_029_hard.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_029_hard_analysis.png
terrain_smooth_obstacles_030_easy,terrain_smooth_obstacles_030,30,smooth_obstacles,easy,297503,297503,0.684719,0.001643,128,0.25,10,terrain_smooth_obstacles_030_easy_sg10,4.6399,9.5847,9.5786,0.0027,0.093262,0.0,0.0,0.845215,0.025529,1,0.845215,1.0,maps/smooth_obstacles/terrain_smooth_obstacles_030_easy.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_030_easy.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_030_easy_analysis.png
terrain_smooth_obstacles_030_medium,terrain_smooth_obstacles_030,30,smooth_obstacles,medium,297503,297503,1.403529,0.011866,128,0.25,10,terrain_smooth_obstacles_030_medium_sg10,9.5108,17.2488,17.2368,0.0055,0.286438,0.0,0.0,0.652039,0.03125,2,0.645569,0.990078,maps/smooth_obstacles/terrain_smooth_obstacles_030_medium.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_030_medium.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_030_medium_analysis.png
terrain_smooth_obstacles_030_hard,terrain_smooth_obstacles_030,30,smooth_obstacles,hard,297503,297503,2.890271,0.043932,128,0.25,10,terrain_smooth_obstacles_030_hard_sg10,19.5856,27.2094,27.1856,0.0114,0.416748,0.0,0.169495,0.521729,0.029897,4,0.516113,0.989237,maps/smooth_obstacles/terrain_smooth_obstacles_030_hard.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_030_hard.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_030_hard_analysis.png
terrain_smooth_obstacles_031_easy,terrain_smooth_obstacles_031,31,smooth_obstacles,easy,307510,307510,0.761959,0.001888,128,0.25,10,terrain_smooth_obstacles_031_easy_sg10,4.2991,9.8513,9.8475,0.0032,0.103333,0.0,0.0,0.835144,0.026698,1,0.835144,1.0,maps/smooth_obstacles/terrain_smooth_obstacles_031_easy.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_031_easy.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_031_easy_analysis.png
terrain_smooth_obstacles_031_medium,terrain_smooth_obstacles_031,31,smooth_obstacles,medium,307510,307510,1.54733,0.014588,128,0.25,10,terrain_smooth_obstacles_031_medium_sg10,8.7303,17.5243,17.5169,0.0065,0.290222,0.0,0.0,0.648254,0.033526,4,0.636536,0.981923,maps/smooth_obstacles/terrain_smooth_obstacles_031_medium.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_031_medium.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_031_medium_analysis.png
terrain_smooth_obstacles_031_hard,terrain_smooth_obstacles_031,31,smooth_obstacles,hard,307510,307510,3.198889,0.045,128,0.25,10,terrain_smooth_obstacles_031_hard_sg10,18.0487,27.6175,27.6032,0.0134,0.418823,0.000366,0.189453,0.51947,0.034633,3,0.516907,0.995065,maps/smooth_obstacles/terrain_smooth_obstacles_031_hard.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_031_hard.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_031_hard_analysis.png
terrain_smooth_obstacles_032_easy,terrain_smooth_obstacles_032,32,smooth_obstacles,easy,317517,317517,0.684719,0.001643,128,0.25,10,terrain_smooth_obstacles_032_easy_sg10,4.3713,8.8054,8.8039,0.0028,0.106934,0.0,0.0,0.831543,0.028482,2,0.829224,0.997211,maps/smooth_obstacles/terrain_smooth_obstacles_032_easy.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_032_easy.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_032_easy_analysis.png
terrain_smooth_obstacles_032_medium,terrain_smooth_obstacles_032,32,smooth_obstacles,medium,317517,317517,1.705866,0.01771,128,0.25,10,terrain_smooth_obstacles_032_medium_sg10,10.8904,17.8542,17.8508,0.007,0.290222,0.0,0.0,0.648254,0.029466,3,0.644531,0.994257,maps/smooth_obstacles/terrain_smooth_obstacles_032_medium.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_032_medium.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_032_medium_analysis.png
