matched_group_id,family,instance_index,matched_task_id,task_index,start_x,start_y,goal_x,goal_y,distance_class,reference_weighted_distance,reference_distance_difficulty,canonical_visualization
terrain_smooth_obstacles_021,smooth_obstacles,21,terrain_smooth_obstacles_021_sg06,6,7,26,38,113,medium,26.1449,hard,False
terrain_smooth_obstacles_021,smooth_obstacles,21,terrain_smooth_obstacles_021_sg07,7,76,110,119,16,medium,28.3013,hard,False
terrain_smooth_obstacles_021,smooth_obstacles,21,terrain_smooth_obstacles_021_sg08,8,47,7,98,89,long,34.823,hard,False
terrain_smooth_obstacles_021,smooth_obstacles,21,terrain_smooth_obstacles_021_sg09,9,11,90,116,50,long,38.1039,hard,False
terrain_smooth_obstacles_021,smooth_obstacles,21,terrain_smooth_obstacles_021_sg10,10,11,110,112,27,long,41.4081,hard,True
terrain_smooth_obstacles_022,smooth_obstacles,22,terrain_smooth_obstacles_022_sg01,1,99,60,116,98,short,11.4383,hard,False
terrain_smooth_obstacles_022,smooth_obstacles,22,terrain_smooth_obstacles_022_sg02,2,29,28,71,14,short,14.1917,hard,False
terrain_smooth_obstacles_022,smooth_obstacles,22,terrain_smooth_obstacles_022_sg03,3,20,56,52,6,short,17.0772,hard,False
terrain_smooth_obstacles_022,smooth_obstacles,22,terrain_smooth_obstacles_022_sg04,4,80,6,106,79,medium,23.4956,hard,False
terrain_smooth_obstacles_022,smooth_obstacles,22,terrain_smooth_obstacles_022_sg05,5,16,112,104,102,medium,25.8207,hard,False
terrain_smooth_obstacles_022,smooth_obstacles,22,terrain_smooth_obstacles_022_sg06,6,24,77,70,19,medium,28.1733,hard,False
terrain_smooth_obstacles_022,smooth_obstacles,22,terrain_smooth_obstacles_022_sg07,7,7,83,104,102,medium,30.7443,hard,False
terrain_smooth_obstacles_022,smooth_obstacles,22,terrain_smooth_obstacles_022_sg08,8,30,93,97,53,long,37.1169,hard,False
terrain_smooth_obstacles_022,smooth_obstacles,22,terrain_smooth_obstacles_022_sg09,9,10,13,118,78,long,39.3995,hard,False
terrain_smooth_obstacles_022,smooth_obstacles,22,terrain_smooth_obstacles_022_sg10,10,8,49,116,98,long,41.5708,hard,True
terrain_smooth_obstacles_023,smooth_obstacles,23,terrain_smooth_obstacles_023_sg01,1,112,50,113,97,short,11.9273,hard,False
terrain_smooth_obstacles_023,smooth_obstacles,23,terrain_smooth_obstacles_023_sg02,2,6,96,58,113,short,14.8079,hard,False
terrain_smooth_obstacles_023,smooth_obstacles,23,terrain_smooth_obstacles_023_sg03,3,37,99,103,105,short,17.7525,hard,False
terrain_smooth_obstacles_023,smooth_obstacles,23,terrain_smooth_obstacles_023_sg04,4,37,99,118,82,medium,24.1444,hard,False
terrain_smooth_obstacles_023,smooth_obstacles,23,terrain_smooth_obstacles_023_sg05,5,37,99,112,67,medium,26.2504,hard,False
terrain_smooth_obstacles_023,smooth_obstacles,23,terrain_smooth_obstacles_023_sg06,6,52,106,113,41,medium,28.3251,hard,False
terrain_smooth_obstacles_023,smooth_obstacles,23,terrain_smooth_obstacles_023_sg07,7,31,6,35,103,medium,30.3739,hard,False
terrain_smooth_obstacles_023,smooth_obstacles,23,terrain_smooth_obstacles_023_sg08,8,7,114,116,59,long,36.1556,hard,False
terrain_smooth_obstacles_023,smooth_obstacles,23,terrain_smooth_obstacles_023_sg09,9,12,22,116,59,long,38.9304,hard,False
terrain_smooth_obstacles_023,smooth_obstacles,23,terrain_smooth_obstacles_023_sg10,10,16,113,109,26,long,41.8489,hard,True
terrain_smooth_obstacles_024,smooth_obstacles,24,terrain_smooth_obstacles_024_sg01,1,9,73,18,34,short,10.9734,hard,False
terrain_smooth_obstacles_024,smooth_obstacles,24,terrain_smooth_obstacles_024_sg02,2,88,95,115,55,short,13.0954,hard,False
terrain_smooth_obstacles_024,smooth_obstacles,24,terrain_smooth_obstacles_024_sg03,3,106,34,121,88,short,15.3542,hard,False
terrain_smooth_obstacles_024,smooth_obstacles,24,terrain_smooth_obstacles_024_sg04,4,97,121,120,47,medium,21.093,hard,False
terrain_smooth_obstacles_024,smooth_obstacles,24,terrain_smooth_obstacles_024_sg05,5,96,119,106,34,medium,23.2927,hard,False
terrain_smooth_obstacles_024,smooth_obstacles,24,terrain_smooth_obstacles_024_sg06,6,36,108,120,70,medium,25.4957,hard,False
terrain_smooth_obstacles_024,smooth_obstacles,24,terrain_smooth_obstacles_024_sg07,7,21,6,114,43,medium,27.6883,hard,False
terrain_smooth_obstacles_024,smooth_obstacles,24,terrain_smooth_obstacles_024_sg08,8,23,109,56,10,long,34.5027,hard,False
terrain_smooth_obstacles_024,smooth_obstacles,24,terrain_smooth_obstacles_024_sg09,9,18,18,100,74,long,37.5304,hard,False
terrain_smooth_obstacles_024,smooth_obstacles,24,terrain_smooth_obstacles_024_sg10,10,7,54,110,74,long,40.4,hard,True
terrain_smooth_obstacles_025,smooth_obstacles,25,terrain_smooth_obstacles_025_sg01,1,103,28,106,62,short,8.8214,hard,False
terrain_smooth_obstacles_025,smooth_obstacles,25,terrain_smooth_obstacles_025_sg02,2,97,102,105,64,short,10.4168,hard,False
terrain_smooth_obstacles_025,smooth_obstacles,25,terrain_smooth_obstacles_025_sg03,3,20,45,53,14,short,12.1737,hard,False
terrain_smooth_obstacles_025,smooth_obstacles,25,terrain_smooth_obstacles_025_sg04,4,11,61,53,14,medium,17.2479,hard,False
terrain_smooth_obstacles_025,smooth_obstacles,25,terrain_smooth_obstacles_025_sg05,5,88,41,102,112,medium,19.3347,hard,False
terrain_smooth_obstacles_025,smooth_obstacles,25,terrain_smooth_obstacles_025_sg06,6,33,33,99,50,medium,21.5227,hard,False
terrain_smooth_obstacles_025,smooth_obstacles,25,terrain_smooth_obstacles_025_sg07,7,31,17,110,49,medium,23.6871,hard,False
terrain_smooth_obstacles_025,smooth_obstacles,25,terrain_smooth_obstacles_025_sg08,8,7,58,101,8,long,29.4456,hard,False
terrain_smooth_obstacles_025,smooth_obstacles,25,terrain_smooth_obstacles_025_sg09,9,6,91,87,45,long,32.7274,hard,False
terrain_smooth_obstacles_025,smooth_obstacles,25,terrain_smooth_obstacles_025_sg10,10,9,47,99,99,long,36.7586,hard,True
terrain_smooth_obstacles_026,smooth_obstacles,26,terrain_smooth_obstacles_026_sg01,1,94,97,103,59,short,10.5246,hard,False
terrain_smooth_obstacles_026,smooth_obstacles,26,terrain_smooth_obstacles_026_sg02,2,94,97,118,56,short,12.9329,hard,False
terrain_smooth_obstacles_026,smooth_obstacles,26,terrain_smooth_obstacles_026_sg03,3,41,117,94,97,short,15.4687,hard,False
terrain_smooth_obstacles_026,smooth_obstacles,26,terrain_smooth_obstacles_026_sg04,4,34,121,98,82,medium,21.5915,hard,False
terrain_smooth_obstacles_026,smooth_obstacles,26,terrain_smooth_obstacles_026_sg05,5,7,10,91,28,medium,23.8763,hard,False
terrain_smooth_obstacles_026,smooth_obstacles,26,terrain_smooth_obstacles_026_sg06,6,83,14,110,107,medium,26.149,hard,False
terrain_smooth_obstacles_026,smooth_obstacles,26,terrain_smooth_obstacles_026_sg07,7,11,90,110,107,medium,28.5116,hard,False
terrain_smooth_obstacles_026,smooth_obstacles,26,terrain_smooth_obstacles_026_sg08,8,11,70,89,17,long,35.4457,hard,False
terrain_smooth_obstacles_026,smooth_obstacles,26,terrain_smooth_obstacles_026_sg09,9,49,117,69,11,long,38.0867,hard,False
terrain_smooth_obstacles_026,smooth_obstacles,26,terrain_smooth_obstacles_026_sg10,10,7,15,109,92,long,40.6773,hard,True
terrain_smooth_obstacles_027,smooth_obstacles,27,terrain_smooth_obstacles_027_sg01,1,87,8,115,40,short,11.5276,hard,False
terrain_smooth_obstacles_027,smooth_obstacles,27,terrain_smooth_obstacles_027_sg02,2,17,43,62,20,short,13.7726,hard,False
terrain_smooth_obstacles_027,smooth_obstacles,27,terrain_smooth_obstacles_027_sg03,3,64,19,117,12,short,15.7824,hard,False
terrain_smooth_obstacles_027,smooth_obstacles,27,terrain_smooth_obstacles_027_sg04,4,9,32,9,114,medium,20.6252,hard,False
terrain_smooth_obstacles_027,smooth_obstacles,27,terrain_smooth_obstacles_027_sg05,5,31,16,104,28,medium,22.7358,hard,False
terrain_smooth_obstacles_027,smooth_obstacles,27,terrain_smooth_obstacles_027_sg06,6,14,88,56,12,medium,24.7243,hard,False
terrain_smooth_obstacles_027,smooth_obstacles,27,terrain_smooth_obstacles_027_sg07,7,56,12,120,81,medium,26.5494,hard,False
terrain_smooth_obstacles_027,smooth_obstacles,27,terrain_smooth_obstacles_027_sg08,8,8,109,96,83,long,31.5442,hard,False
terrain_smooth_obstacles_027,smooth_obstacles,27,terrain_smooth_obstacles_027_sg09,9,24,116,64,19,long,34.1253,hard,False
terrain_smooth_obstacles_027,smooth_obstacles,27,terrain_smooth_obstacles_027_sg10,10,9,82,101,19,long,37.1959,hard,True
terrain_smooth_obstacles_028,smooth_obstacles,28,terrain_smooth_obstacles_028_sg01,1,22,27,26,67,short,10.4748,hard,False
terrain_smooth_obstacles_028,smooth_obstacles,28,terrain_smooth_obstacles_028_sg02,2,11,55,41,17,short,12.6634,hard,False
terrain_smooth_obstacles_028,smooth_obstacles,28,terrain_smooth_obstacles_028_sg03,3,27,46,38,100,short,14.9326,hard,False
terrain_smooth_obstacles_028,smooth_obstacles,28,terrain_smooth_obstacles_028_sg04,4,8,104,22,27,medium,20.7962,hard,False
terrain_smooth_obstacles_028,smooth_obstacles,28,terrain_smooth_obstacles_028_sg05,5,22,27,39,112,medium,23.1275,hard,False
terrain_smooth_obstacles_028,smooth_obstacles,28,terrain_smooth_obstacles_028_sg06,6,24,80,104,120,medium,25.4875,hard,False
terrain_smooth_obstacles_028,smooth_obstacles,28,terrain_smooth_obstacles_028_sg07,7,31,94,72,12,medium,27.9738,hard,False
terrain_smooth_obstacles_028,smooth_obstacles,28,terrain_smooth_obstacles_028_sg08,8,84,6,104,120,long,35.1485,hard,False
terrain_smooth_obstacles_028,smooth_obstacles,28,terrain_smooth_obstacles_028_sg09,9,14,33,121,57,long,38.238,hard,False
terrain_smooth_obstacles_028,smooth_obstacles,28,terrain_smooth_obstacles_028_sg10,10,54,114,112,6,long,41.0809,hard,True
terrain_smooth_obstacles_029,smooth_obstacles,29,terrain_smooth_obstacles_029_sg01,1,18,83,40,116,short,10.5595,hard,False
terrain_smooth_obstacles_029,smooth_obstacles,29,terrain_smooth_obstacles_029_sg02,2,7,89,19,44,short,12.8421,hard,False
terrain_smooth_obstacles_029,smooth_obstacles,29,terrain_smooth_obstacles_029_sg03,3,116,21,121,78,short,15.2425,hard,False
terrain_smooth_obstacles_029,smooth_obstacles,29,terrain_smooth_obstacles_029_sg04,4,17,41,52,107,medium,21.0015,hard,False
terrain_smooth_obstacles_029,smooth_obstacles,29,terrain_smooth_obstacles_029_sg05,5,27,86,108,112,medium,23.2001,hard,False
terrain_smooth_obstacles_029,smooth_obstacles,29,terrain_smooth_obstacles_029_sg06,6,7,86,46,9,medium,25.3909,hard,False
terrain_smooth_obstacles_029,smooth_obstacles,29,terrain_smooth_obstacles_029_sg07,7,17,41,78,108,medium,27.6271,hard,False
terrain_smooth_obstacles_029,smooth_obstacles,29,terrain_smooth_obstacles_029_sg08,8,38,117,44,7,long,34.0262,hard,False
terrain_smooth_obstacles_029,smooth_obstacles,29,terrain_smooth_obstacles_029_sg09,9,44,16,63,119,long,37.1911,hard,False
terrain_smooth_obstacles_029,smooth_obstacles,29,terrain_smooth_obstacles_029_sg10,10,39,13,87,104,long,40.3266,hard,True
terrain_smooth_obstacles_030,smooth_obstacles,30,terrain_smooth_obstacles_030_sg01,1,84,115,120,97,short,11.0266,hard,False
terrain_smooth_obstacles_030,smooth_obstacles,30,terrain_smooth_obstacles_030_sg02,2,22,119,74,120,short,13.1613,hard,False
terrain_smooth_obstacles_030,smooth_obstacles,30,terrain_smooth_obstacles_030_sg03,3,15,24,29,79,short,15.3007,hard,False
terrain_smooth_obstacles_030,smooth_obstacles,30,terrain_smooth_obstacles_030_sg04,4,10,62,64,118,medium,21.0346,hard,False
terrain_smooth_obstacles_030,smooth_obstacles,30,terrain_smooth_obstacles_030_sg05,5,18,44,95,8,medium,23.2761,hard,False
terrain_smooth_obstacles_030,smooth_obstacles,30,terrain_smooth_obstacles_030_sg06,6,9,39,98,9,medium,25.4751,hard,False
terrain_smooth_obstacles_030,smooth_obstacles,30,terrain_smooth_obstacles_030_sg07,7,26,102,58,9,medium,27.6207,hard,False
terrain_smooth_obstacles_030,smooth_obstacles,30,terrain_smooth_obstacles_030_sg08,8,17,104,80,16,long,33.8369,hard,False
terrain_smooth_obstacles_030,smooth_obstacles,30,terrain_smooth_obstacles_030_sg09,9,83,121,95,8,long,36.6628,hard,False
terrain_smooth_obstacles_030,smooth_obstacles,30,terrain_smooth_obstacles_030_sg10,10,21,9,92,106,long,39.5786,hard,True
terrain_smooth_obstacles_031,smooth_obstacles,31,terrain_smooth_obstacles_031_sg01,1,98,43,111,83,short,11.5028,hard,False
terrain_smooth_obstacles_031,smooth_obstacles,31,terrain_smooth_obstacles_031_sg02,2,109,67,117,18,short,13.2495,hard,False
terrain_smooth_obstacles_031,smooth_obstacles,31,terrain_smooth_obstacles_031_sg03,3,86,6,111,46,short,15.058,hard,False
terrain_smooth_obstacles_031,smooth_obstacles,31,terrain_smooth_obstacles_031_sg04,4,50,14,109,59,medium,20.0971,hard,False
terrain_smooth_obstacles_031,smooth_obstacles,31,terrain_smooth_obstacles_031_sg05,5,35,11,104,51,medium,22.139,hard,False
terrain_smooth_obstacles_031,smooth_obstacles,31,terrain_smooth_obstacles_031_sg06,6,67,118,98,43,medium,24.3273,hard,False
terrain_smooth_obstacles_031,smooth_obstacles,31,terrain_smooth_obstacles_031_sg07,7,7,20,20,117,medium,26.5039,hard,False
terrain_smooth_obstacles_031,smooth_obstacles,31,terrain_smooth_obstacles_031_sg08,8,10,40,118,21,long,31.9684,hard,False
terrain_smooth_obstacles_031,smooth_obstacles,31,terrain_smooth_obstacles_031_sg09,9,11,59,116,74,long,34.3283,hard,False
terrain_smooth_obstacles_031,smooth_obstacles,31,terrain_smooth_obstacles_031_sg10,10,23,40,89,103,long,37.3135,hard,True
terrain_smooth_obstacles_032,smooth_obstacles,32,terrain_smooth_obstacles_032_sg01,1,21,81,53,110,short,11.1481,hard,False
terrain_smooth_obstacles_032,smooth_obstacles,32,terrain_smooth_obstacles_032_sg02,2,7,46,9,100,short,13.7314,hard,False
terrain_smooth_obstacles_032,smooth_obstacles,32,terrain_smooth_obstacles_032_sg03,3,9,65,53,110,short,16.1239,hard,False
terrain_smooth_obstacles_032,smooth_obstacles,32,terrain_smooth_obstacles_032_sg04,4,25,109,103,97,medium,21.6141,hard,False
terrain_smooth_obstacles_032,smooth_obstacles,32,terrain_smooth_obstacles_032_sg05,5,18,79,95,107,medium,23.5467,hard,False
terrain_smooth_obstacles_032,smooth_obstacles,32,terrain_smooth_obstacles_032_sg06,6,8,7,108,6,medium,25.4988,hard,False
terrain_smooth_obstacles_032,smooth_obstacles,32,terrain_smooth_obstacles_032_sg07,7,35,20,41,117,medium,27.6676,hard,False
terrain_smooth_obstacles_032,smooth_obstacles,32,terrain_smooth_obstacles_032_sg08,8,81,8,89,107,long,35.0895,hard,False
terrain_smooth_obstacles_032,smooth_obstacles,32,terrain_smooth_obstacles_032_sg09,9,60,116,61,6,long,38.1421,hard,False
terrain_smooth_obstacles_032,smooth_obstacles,32,terrain_smooth_obstacles_032_sg10,10,31,104,98,6,long,40.9477,hard,True
terrain_smooth_obstacles_033,smooth_obstacles,33,terrain_smooth_obstacles_033_sg01,1,21,78,34,107,short,8.7153,hard,False
terrain_smooth_obstacles_033,smooth_obstacles,33,terrain_smooth_obstacles_033_sg02,2,22,68,30,106,short,10.4191,hard,False
terrain_smooth_obstacles_033,smooth_obstacles,33,terrain_smooth_obstacles_033_sg03,3,30,106,73,120,short,12.3152,hard,False
terrain_smooth_obstacles_033,smooth_obstacles,33,terrain_smooth_obstacles_033_sg04,4,32,113,38,46,medium,18.2877,hard,False
terrain_smooth_obstacles_033,smooth_obstacles,33,terrain_smooth_obstacles_033_sg05,5,24,99,59,32,medium,20.6029,hard,False
terrain_smooth_obstacles_033,smooth_obstacles,33,terrain_smooth_obstacles_033_sg06,6,18,119,32,34,medium,22.8285,hard,False
terrain_smooth_obstacles_033,smooth_obstacles,33,terrain_smooth_obstacles_033_sg07,7,8,104,49,22,medium,24.9235,hard,False
terrain_smooth_obstacles_033,smooth_obstacles,33,terrain_smooth_obstacles_033_sg08,8,9,77,119,118,long,32.9737,hard,False
terrain_smooth_obstacles_033,smooth_obstacles,33,terrain_smooth_obstacles_033_sg09,9,8,59,115,98,long,37.9387,hard,False
terrain_smooth_obstacles_033,smooth_obstacles,33,terrain_smooth_obstacles_033_sg10,10,36,30,112,120,long,41.811,hard,True
terrain_smooth_obstacles_034,smooth_obstacles,34,terrain_smooth_obstacles_034_sg01,1,92,21,115,56,short,11.2166,hard,False
terrain_smooth_obstacles_034,smooth_obstacles,34,terrain_smooth_obstacles_034_sg02,2,89,121,120,77,short,14.4171,hard,False
terrain_smooth_obstacles_034,smooth_obstacles,34,terrain_smooth_obstacles_034_sg03,3,83,11,111,68,short,17.2644,hard,False
terrain_smooth_obstacles_034,smooth_obstacles,34,terrain_smooth_obstacles_034_sg04,4,28,12,109,31,medium,22.7165,hard,False
terrain_smooth_obstacles_034,smooth_obstacles,34,terrain_smooth_obstacles_034_sg05,5,15,48,92,21,medium,24.5961,hard,False
terrain_smooth_obstacles_034,smooth_obstacles,34,terrain_smooth_obstacles_034_sg06,6,23,121,119,101,medium,26.4262,hard,False
terrain_smooth_obstacles_034,smooth_obstacles,34,terrain_smooth_obstacles_034_sg07,7,6,33,104,24,medium,28.3304,hard,False
terrain_smooth_obstacles_034,smooth_obstacles,34,terrain_smooth_obstacles_034_sg08,8,16,94,83,11,long,34.9263,hard,False
terrain_smooth_obstacles_034,smooth_obstacles,34,terrain_smooth_obstacles_034_sg09,9,8,96,92,21,long,38.1394,hard,False
terrain_smooth_obstacles_034,smooth_obstacles,34,terrain_smooth_obstacles_034_sg10,10,25,25,92,107,long,41.0297,hard,True
terrain_smooth_obstacles_035,smooth_obstacles,35,terrain_smooth_obstacles_035_sg01,1,75,26,102,58,short,11.0092,hard,False
terrain_smooth_obstacles_035,smooth_obstacles,35,terrain_smooth_obstacles_035_sg02,2,24,26,68,32,short,13.0306,hard,False
terrain_smooth_obstacles_035,smooth_obstacles,35,terrain_smooth_obstacles_035_sg03,3,8,117,21,64,short,14.974,hard,False
terrain_smooth_obstacles_035,smooth_obstacles,35,terrain_smooth_obstacles_035_sg04,4,19,92,28,17,medium,20.2751,hard,False
terrain_smooth_obstacles_035,smooth_obstacles,35,terrain_smooth_obstacles_035_sg05,5,14,78,55,8,medium,22.5367,hard,False
terrain_smooth_obstacles_035,smooth_obstacles,35,terrain_smooth_obstacles_035_sg06,6,15,70,83,38,medium,24.8194,hard,False
terrain_smooth_obstacles_035,smooth_obstacles,35,terrain_smooth_obstacles_035_sg07,7,19,26,111,43,medium,26.9743,hard,False
terrain_smooth_obstacles_035,smooth_obstacles,35,terrain_smooth_obstacles_035_sg08,8,19,26,117,79,long,32.5107,hard,False
terrain_smooth_obstacles_035,smooth_obstacles,35,terrain_smooth_obstacles_035_sg09,9,10,75,115,46,long,35.3788,hard,False
terrain_smooth_obstacles_035,smooth_obstacles,35,terrain_smooth_obstacles_035_sg10,10,55,8,88,121,long,38.6004,hard,True
terrain_smooth_obstacles_036,smooth_obstacles,36,terrain_smooth_obstacles_036_sg01,1,6,42,23,6,short,10.8213,hard,False
terrain_smooth_obstacles_036,smooth_obstacles,36,terrain_smooth_obstacles_036_sg02,2,21,67,37,113,short,13.2523,hard,False
terrain_smooth_obstacles_036,smooth_obstacles,36,terrain_smooth_obstacles_036_sg03,3,11,63,50,16,short,15.8401,hard,False
terrain_smooth_obstacles_036,smooth_obstacles,36,terrain_smooth_obstacles_036_sg04,4,32,26,99,27,medium,22.381,hard,False
terrain_smooth_obstacles_036,smooth_obstacles,36,terrain_smooth_obstacles_036_sg05,5,11,91,100,107,medium,24.7006,hard,False
terrain_smooth_obstacles_036,smooth_obstacles,36,terrain_smooth_obstacles_036_sg06,6,32,26,64,109,medium,27.0058,hard,False
terrain_smooth_obstacles_036,smooth_obstacles,36,terrain_smooth_obstacles_036_sg07,7,23,53,100,107,medium,29.4,hard,False
terrain_smooth_obstacles_036,smooth_obstacles,36,terrain_smooth_obstacles_036_sg08,8,19,121,83,6,long,38.6453,hard,False
terrain_smooth_obstacles_036,smooth_obstacles,36,terrain_smooth_obstacles_036_sg09,9,30,104,119,18,long,43.8898,hard,False
terrain_smooth_obstacles_036,smooth_obstacles,36,terrain_smooth_obstacles_036_sg10,10,39,115,108,40,long,49.2442,hard,True
terrain_smooth_obstacles_037,smooth_obstacles,37,terrain_smooth_obstacles_037_sg01,1,80,115,119,93,short,12.2545,hard,False
terrain_smooth_obstacles_037,smooth_obstacles,37,terrain_smooth_obstacles_037_sg02,2,9,58,29,12,short,14.8109,hard,False
terrain_smooth_obstacles_037,smooth_obstacles,37,terrain_smooth_obstacles_037_sg03,3,46,10,112,16,short,17.3658,hard,False
